Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-02,112.42,113.84,112.08,113.28,2274800,0.0,0.0
2021-08-03,113.32,114.74,113.05,114.7,2088100,0.0,0.0
2021-08-04,114.67,114.99,113.54,114.46,2079300,0.0,0.0
2021-08-05,115.0,115.6,113.18,114.78,1652600,0.0,0.0
2021-08-06,114.5,115.4,113.96,115.21,1594100,0.0,0.0
2021-08-09,115.54,115.83,113.8,114.33,1594900,0.0,0.0
2021-08-10,114.39,114.66,111.76,111.95,2390400,0.0,0.0
2021-08-11,112.11,112.28,110.82,111.14,1805500,0.0,0.0
2021-08-12,111.21,112.25,110.97,111.77,1313400,0.0,0.0
2021-08-13,111.79,113.18,111.31,113.15,1958900,0.0,0.0
2021-08-16,113.05,114.42,112.73,114.36,1996000,0.0,0.0
2021-08-17,113.9,117.41,113.75,117.26,2689200,0.0,0.0
2021-08-18,117.51,118.18,116.18,116.26,2000400,0.0,0.0
2021-08-19,115.52,118.31,115.31,117.95,1258800,0.0,0.0
2021-08-20,118.02,119.33,117.31,118.95,1470400,0.0,0.0
2021-08-23,119.54,119.94,116.9,116.96,2315800,0.0,0.0
2021-08-24,116.45,118.71,115.67,118.09,2086400,0.0,0.0
2021-08-25,117.83,118.0,116.35,117.02,1958400,0.0,0.0
2021-08-26,116.79,117.11,116.09,116.96,1645300,0.0,0.0
2021-08-27,117.56,117.71,116.09,116.39,1611300,0.0,0.0
2021-08-30,116.87,118.48,116.54,118.04,1429900,0.0,0.0
2021-08-31,118.0,118.72,116.37,117.18,2322800,0.0,0.0
2021-09-01,117.5,119.59,116.84,119.43,1795000,0.0,0.0
2021-09-02,120.0,120.94,119.7,120.61,1913000,0.0,0.0
2021-09-03,120.26,121.37,119.94,121.07,1280800,0.0,0.0
2021-09-07,120.82,122.12,119.7,121.99,1907200,0.0,0.0
2021-09-08,121.26,123.27,120.91,122.75,1678000,0.0,0.0
2021-09-09,122.88,123.0,121.86,122.08,1553900,0.0,0.0
2021-09-10,122.59,123.0,120.58,120.89,1869800,0.0,0.0
2021-09-13,121.58,121.8,117.85,119.35,1537900,0.0,0.0
2021-09-14,120.45,121.34,119.41,120.94,1589700,0.0,0.0
2021-09-15,120.63,121.89,119.93,121.02,1864600,0.0,0.0
2021-09-16,121.48,121.6,119.52,120.69,1906600,0.0,0.0
2021-09-17,116.85,119.67,116.85,119.42,3695300,0.0,0.0
2021-09-20,118.17,118.93,116.36,117.99,2448400,0.0,0.0
2021-09-21,118.95,120.15,118.42,118.5,1360200,0.0,0.0
2021-09-22,118.64,120.41,118.03,119.66,1579200,0.0,0.0
2021-09-23,120.36,121.79,119.65,121.02,1518400,0.0,0.0
2021-09-24,120.46,120.9,119.1,120.07,1672500,0.0,0.0
2021-09-27,119.31,119.83,115.76,117.07,1804700,0.0,0.0
2021-09-28,115.71,115.79,112.96,113.86,2422900,0.0,0.0
2021-09-29,114.23,115.4,113.29,113.52,2934400,0.0,0.0
2021-09-30,114.0,115.49,113.17,113.21,2987300,0.0,0.0
2021-10-01,113.32,113.58,110.64,112.28,4396100,0.0,0.0
2021-10-04,111.72,111.96,105.66,106.37,5127900,0.0,0.0
2021-10-05,106.96,110.58,106.83,108.83,2851800,0.0,0.0
2021-10-06,107.91,109.6,107.54,109.48,2250600,0.0,0.0
2021-10-07,110.77,112.52,110.71,110.89,2289600,0.0,0.0
2021-10-08,110.91,111.18,108.62,108.73,1962400,0.0,0.0
2021-10-11,108.0,109.36,107.7,108.49,1762900,0.0,0.0
2021-10-12,109.33,109.85,108.18,108.81,1534100,0.0,0.0
2021-10-13,109.32,110.61,109.02,109.1,2151600,0.0,0.0
2021-10-14,111.08,113.0,110.69,111.57,1656000,0.0,0.0
2021-10-15,111.96,112.49,111.54,112.16,1666900,0.0,0.0
2021-10-18,110.91,111.53,109.64,111.09,1813900,0.0,0.0
2021-10-19,112.05,115.69,111.94,115.0,2154200,0.0,0.0
2021-10-20,115.75,116.26,114.34,115.6,2026600,0.0,0.0
2021-10-21,115.54,116.08,114.75,115.74,1764600,0.0,0.0
2021-10-22,115.93,116.97,115.51,116.59,1963300,0.0,0.0
2021-10-25,116.93,118.07,115.59,117.3,1876900,0.0,0.0
2021-10-26,117.7,117.84,116.36,116.99,1661700,0.0,0.0
2021-10-27,116.6,116.9,114.69,116.07,1785600,0.0,0.0
2021-10-28,110.0,116.84,110.0,116.51,4373900,0.0,0.0
2021-10-29,115.77,120.11,114.38,119.82,3340900,0.0,0.0
2021-11-01,120.41,120.62,115.24,115.56,3219700,0.0,0.0
2021-11-02,115.89,117.25,114.89,116.94,2822500,0.0,0.0
2021-11-03,117.1,117.86,115.35,117.25,2166900,0.0,0.0
2021-11-04,117.73,118.32,116.53,117.37,1724200,0.0,0.0
2021-11-05,116.63,119.09,116.4,118.65,2214500,0.0,0.0
2021-11-08,119.4,119.8,118.54,119.54,1449800,0.0,0.0
2021-11-09,119.23,120.49,118.92,120.04,1553400,0.0,0.0
2021-11-10,119.79,120.79,118.38,118.77,1665300,0.0,0.0
2021-11-11,119.0,119.16,114.04,114.31,2471200,0.0,0.0
2021-11-12,114.89,116.53,114.61,116.0,1772100,0.0,0.0
2021-11-15,116.35,117.14,115.61,116.69,1704000,0.0,0.0
2021-11-16,116.81,119.54,116.13,119.04,2285700,0.0,0.0
2021-11-17,119.08,119.5,117.24,118.35,2062300,0.0,0.0
2021-11-18,118.88,118.88,116.38,117.03,1741500,0.0,0.0
2021-11-19,117.62,117.82,116.01,117.03,2438300,0.0,0.0
2021-11-22,117.39,117.75,114.79,114.84,1848300,0.0,0.0
2021-11-23,114.14,115.0,111.3,112.63,2391800,0.0,0.0
2021-11-24,112.23,114.87,112.23,114.49,2147900,0.0,0.0
2021-11-26,114.14,114.86,109.25,109.52,2249400,0.0,0.0
2021-11-29,110.58,112.88,110.2,110.71,3791100,0.0,0.0
2021-11-30,110.06,111.56,107.12,107.31,6271400,0.0,0.0
2021-12-01,108.41,109.95,107.26,107.43,3497900,0.0,0.0
2021-12-02,107.63,110.3,107.12,109.82,2527300,0.0,0.0
2021-12-03,110.69,111.44,107.15,108.48,3146800,0.0,0.0
2021-12-06,110.5,113.1,108.79,111.96,2643600,0.0,0.0
2021-12-07,113.77,116.43,113.37,115.52,2727000,0.0,0.0
2021-12-08,116.04,119.62,115.7,119.46,3381100,0.0,0.0
2021-12-09,120.0,121.92,119.49,120.34,2841200,0.0,0.0
2021-12-10,121.49,122.34,120.55,121.84,2227600,0.0,0.0
2021-12-13,121.83,122.03,120.27,120.74,1757900,0.0,0.0
2021-12-14,119.49,119.49,115.74,116.9,2275200,0.0,0.0
2021-12-15,118.78,120.39,117.06,119.91,2531000,0.0,0.0
2021-12-16,120.63,122.5,118.88,119.57,2866600,0.0,0.0
2021-12-17,121.24,123.56,120.42,122.12,6488800,0.0,0.0
2021-12-20,120.44,120.96,117.88,120.03,3263500,0.0,0.0
2021-12-21,121.07,124.56,120.87,124.4,2223600,0.0,0.0
2021-12-22,124.2,128.02,124.2,127.83,2185700,0.0,0.0
2021-12-23,128.0,129.12,127.65,128.57,1732200,0.0,0.0
2021-12-27,129.07,130.6,128.18,130.58,1254000,0.0,0.0
2021-12-28,130.83,130.9,128.98,129.35,1298100,0.0,0.0
2021-12-29,129.67,131.19,129.6,130.64,1137400,0.0,0.0
2021-12-30,130.82,131.73,130.39,130.68,1112400,0.0,0.0
2021-12-31,130.31,130.94,129.27,129.55,1193700,0.0,0.0
2022-01-03,129.07,129.51,126.43,128.34,1765700,0.0,0.0
2022-01-04,128.37,129.53,126.94,127.89,2020300,0.0,0.0
2022-01-05,127.55,128.36,123.92,123.92,2201700,0.0,0.0
2022-01-06,124.35,125.4,122.97,123.23,2602100,0.0,0.0
2022-01-07,122.16,123.81,121.02,122.3,2172000,0.0,0.0
2022-01-10,120.53,121.22,117.72,120.12,2652600,0.0,0.0
2022-01-11,120.6,122.19,118.54,121.94,2389400,0.0,0.0
2022-01-12,121.19,123.77,121.19,122.26,2006900,0.0,0.0
2022-01-13,122.57,122.9,120.05,120.46,1696000,0.0,0.0
2022-01-14,119.44,120.21,116.7,118.26,2112800,0.0,0.0
2022-01-18,115.0,116.52,114.17,115.83,2601200,0.0,0.0
2022-01-19,116.25,118.15,115.97,116.16,2245300,0.0,0.0
2022-01-20,117.2,119.56,115.34,115.56,1825500,0.0,0.0
2022-01-21,115.52,115.55,112.23,112.65,3144900,0.0,0.0
2022-01-24,110.3,110.75,105.14,110.6,4692000,0.0,0.0
2022-01-25,107.94,111.12,106.53,109.49,3211900,0.0,0.0
2022-01-26,111.05,112.16,107.37,108.63,3144300,0.0,0.0
2022-01-27,100.0,106.04,99.62,101.96,6876000,0.0,0.0
2022-01-28,102.37,105.02,96.39,104.87,3828600,0.0,0.0
2022-01-31,105.32,109.41,105.0,109.2,3398300,0.0,0.0
2022-02-01,109.59,110.54,107.02,108.37,3731900,0.0,0.0
2022-02-02,111.79,112.99,109.77,112.84,3385300,0.0,0.0
2022-02-03,110.8,113.91,110.59,111.59,2655300,0.0,0.0
2022-02-04,110.6,113.21,110.26,112.18,2303700,0.0,0.0
2022-02-07,111.6,113.34,110.61,111.13,1833500,0.0,0.0
2022-02-08,110.35,111.81,108.83,111.42,3798300,0.0,0.0
2022-02-09,113.04,114.12,111.96,112.59,3025500,0.0,0.0
2022-02-10,110.16,112.77,110.06,110.64,2338200,0.0,0.0
2022-02-11,110.8,112.0,108.82,109.0,2797300,0.0,0.0
2022-02-14,108.34,109.48,106.42,107.73,2405100,0.0,0.0
2022-02-15,108.55,110.97,108.55,110.93,3034700,0.0,0.0
2022-02-16,110.21,111.11,108.5,110.66,2823700,0.0,0.0
2022-02-17,109.64,109.8,106.7,106.88,2269000,0.0,0.0
2022-02-18,106.66,107.27,104.91,105.62,2525600,0.0,0.0
2022-02-22,104.99,107.27,104.81,105.94,2074600,0.0,0.0
2022-02-23,106.46,107.6,105.07,105.33,2235000,0.0,0.0
2022-02-24,103.26,110.04,102.57,109.64,3112000,0.0,0.0
2022-02-25,109.58,113.11,108.55,113.03,2157300,0.0,0.0
2022-02-28,111.07,113.14,110.29,112.37,3072400,0.0,0.0
2022-03-01,112.35,112.97,110.55,111.61,2001300,0.0,0.0
2022-03-02,112.51,112.82,110.83,111.38,2486500,0.0,0.0
2022-03-03,112.31,113.4,110.32,111.98,2405400,0.0,0.0
2022-03-04,111.36,111.46,108.47,110.64,2280400,0.0,0.0
2022-03-07,110.33,110.81,107.22,108.35,1887500,0.0,0.0
2022-03-08,107.6,107.77,101.84,102.0,3553200,0.0,0.0
2022-03-09,104.91,106.38,103.23,105.91,3320800,0.0,0.0
2022-03-10,104.09,106.0,104.07,105.7,2091400,0.0,0.0
2022-03-11,106.81,106.98,103.4,103.45,2030400,0.0,0.0
2022-03-14,104.21,105.15,100.97,102.25,2391300,0.0,0.0
2022-03-15,104.71,106.22,103.83,106.15,2251100,0.0,0.0
2022-03-16,108.42,109.84,106.62,109.79,2144500,0.0,0.0
2022-03-17,109.12,112.61,109.05,112.54,1952000,0.0,0.0
2022-03-18,113.01,113.23,111.08,112.77,3975600,0.0,0.0
2022-03-21,112.0,113.42,110.48,111.55,1683200,0.0,0.0
2022-03-22,110.25,113.5,109.27,112.95,3011300,0.0,0.0
2022-03-23,110.39,111.6,106.78,107.2,2827300,0.0,0.0
2022-03-24,108.52,109.5,107.17,109.46,1833000,0.0,0.0
2022-03-25,110.31,112.45,109.83,112.37,1689900,0.0,0.0
2022-03-28,112.49,114.16,111.5,114.13,1926700,0.0,0.0
2022-03-29,115.31,116.8,114.94,116.75,2249300,0.0,0.0
2022-03-30,116.45,118.42,116.05,117.09,2099100,0.0,0.0
2022-03-31,118.0,120.43,117.3,117.72,3721700,0.0,0.0
2022-04-01,119.5,123.57,118.75,123.07,4770500,0.0,0.0
2022-04-04,122.2,123.2,118.84,120.28,2310300,0.0,0.0
2022-04-05,120.09,122.32,119.56,120.22,2225900,0.0,0.0
2022-04-06,119.31,120.69,117.15,120.36,2049200,0.0,0.0
2022-04-07,120.3,124.3,119.67,123.74,2981200,0.0,0.0
2022-04-08,123.07,125.11,122.36,123.92,2829400,0.0,0.0
2022-04-11,122.96,123.4,119.74,121.5,2501100,0.0,0.0
2022-04-12,122.29,123.99,120.06,120.84,1970300,0.0,0.0
2022-04-13,121.33,122.32,119.91,121.91,1674100,0.0,0.0
2022-04-14,122.28,122.5,119.59,120.02,2361300,0.0,0.0
2022-04-18,119.93,120.73,118.57,119.28,1541100,0.0,0.0
2022-04-19,119.43,124.93,119.43,124.52,3020600,0.0,0.0
2022-04-20,125.09,129.33,124.72,128.27,3256700,0.0,0.0
2022-04-21,129.07,131.1,125.44,125.61,3814300,0.0,0.0
2022-04-22,124.01,124.19,118.08,118.38,3237100,0.0,0.0
2022-04-25,118.0,119.9,116.64,119.8,2830300,0.0,0.0
2022-04-26,118.67,119.89,116.01,116.27,3479200,0.0,0.0
2022-04-27,114.0,115.69,109.67,109.8,6463100,0.0,0.0
2022-04-28,110.16,110.79,107.2,109.77,3281500,0.0,0.0
2022-04-29,108.67,110.1,105.39,105.78,3274700,0.0,0.0
2022-05-02,105.72,106.78,102.56,104.83,3635000,0.0,0.0
2022-05-03,105.58,106.78,105.13,105.93,3027400,0.0,0.0
2022-05-04,105.91,109.19,103.62,108.65,3081200,0.0,0.0
2022-05-05,107.89,108.69,102.09,103.36,2718000,0.0,0.0
2022-05-06,102.41,102.81,99.5,100.52,4024100,0.0,0.0
2022-05-09,98.71,99.01,93.86,94.69,4042700,0.0,0.0
2022-05-10,96.2,97.37,92.79,94.83,3035800,0.0,0.0
2022-05-11,94.54,96.85,92.96,93.27,3435100,0.0,0.0
2022-05-12,92.0,94.6,91.52,93.44,3753900,0.0,0.0
2022-05-13,95.1,98.1,95.0,97.55,2569600,0.0,0.0
2022-05-16,96.85,97.91,95.76,95.93,2385200,0.0,0.0
2022-05-17,97.5,98.13,96.37,97.39,2269600,0.0,0.0
2022-05-18,96.09,96.25,93.01,93.41,2155600,0.0,0.0
2022-05-19,92.88,95.22,92.6,94.37,2407000,0.0,0.0
2022-05-20,95.53,95.97,91.94,94.32,2956700,0.0,0.0
2022-05-23,95.5,96.82,94.22,96.13,2620000,0.0,0.0
2022-05-24,95.52,95.8,92.95,94.54,3043400,0.0,0.0
2022-05-25,94.21,97.2,93.6,96.85,3832900,0.0,0.0
2022-05-26,97.0,99.33,96.04,98.57,2995000,0.0,0.0
2022-05-27,99.71,101.29,99.21,101.12,2445400,0.0,0.0
2022-05-31,100.06,101.69,98.7,100.85,5809600,0.0,0.0
2022-06-01,101.16,101.41,96.37,97.34,2026600,0.0,0.0
2022-06-02,97.38,101.34,96.29,101.21,1601500,0.0,0.0
2022-06-03,100.0,100.21,96.38,96.73,2462700,0.0,0.0
2022-06-06,98.13,98.82,95.97,96.41,2986100,0.0,0.0
2022-06-07,96.13,97.43,95.41,97.25,1485500,0.0,0.0
2022-06-08,96.68,97.54,95.85,96.29,1996700,0.0,0.0
2022-06-09,95.55,96.36,93.6,93.64,2687400,0.0,0.0
2022-06-10,92.0,94.05,91.34,93.0,2379200,0.0,0.0
2022-06-13,90.0,90.8,88.07,88.55,2873000,0.0,0.0
2022-06-14,87.41,88.66,85.58,86.5,2965400,0.0,0.0
2022-06-15,87.81,90.07,86.75,88.78,3292900,0.0,0.0
2022-06-16,86.3,87.92,85.67,87.73,3132700,0.0,0.0
2022-06-17,88.16,90.05,87.08,87.79,3397500,0.0,0.0
2022-06-21,89.31,90.35,88.6,89.34,2179800,0.0,0.0
2022-06-22,88.72,91.95,88.52,90.79,2504600,0.0,0.0
2022-06-23,91.6,94.0,91.54,93.62,2391300,0.0,0.0
2022-06-24,94.55,97.07,93.41,96.98,3824800,0.0,0.0
2022-06-27,96.9,97.45,95.76,96.81,3995400,0.0,0.0
2022-06-28,97.27,98.25,94.61,94.73,3701800,0.0,0.0
2022-06-29,94.85,96.4,93.37,96.03,1826200,0.0,0.0
2022-06-30,94.92,96.14,93.82,95.09,2448300,0.0,0.0
2022-07-01,94.92,97.71,94.76,97.39,2081200,0.0,0.0
2022-07-05,96.01,98.01,94.82,97.97,2097400,0.0,0.0
2022-07-06,98.0,98.85,96.58,97.98,2083900,0.0,0.0
2022-07-07,97.76,98.75,97.17,98.43,1906800,0.0,0.0
2022-07-08,97.6,99.12,97.06,98.39,1562800,0.0,0.0
2022-07-11,97.33,97.8,96.47,96.88,1973100,0.0,0.0
2022-07-12,97.08,98.63,95.91,96.34,2616200,0.0,0.0
2022-07-13,94.44,97.27,93.8,95.93,1765200,0.0,0.0
2022-07-14,94.43,97.15,94.1,96.91,2096800,0.0,0.0
2022-07-15,98.51,99.94,98.24,99.43,1943800,0.0,0.0
2022-07-18,99.58,100.41,97.06,97.45,1658100,0.0,0.0
2022-07-19,99.04,101.42,98.5,101.24,2364000,0.0,0.0
2022-07-20,101.26,103.12,100.79,101.53,2328800,0.0,0.0
2022-07-21,102.12,104.19,101.64,103.77,2569400,0.0,0.0
2022-07-22,103.2,104.85,101.72,102.58,2535000,0.0,0.0
2022-07-25,102.55,102.86,101.08,102.09,2182800,0.0,0.0
2022-07-26,102.19,102.5,101.29,102.13,1981400,0.0,0.0
2022-07-27,103.67,106.15,103.42,105.61,2557300,0.0,0.0
2022-07-28,105.8,107.92,103.73,107.29,3032100,0.0,0.0
2022-07-29,100.04,101.98,98.67,100.54,7246600,0.0,0.0
2022-08-01,99.81,100.73,99.14,99.45,2992000,0.0,0.0
2022-08-02,99.0,103.45,98.9,102.22,2410200,0.0,0.0
