Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-23,23.076,23.426,22.615,23.375,11845500,0.0,0.0
2021-02-24,23.307,24.126,23.23,23.879,8275900,0.0,0.0
2021-02-25,23.819,25.612,23.239,24.067,18366000,0.0,0.0
2021-02-26,25.117,25.825,24.613,24.733,26078200,0.0,0.0
2021-03-01,25.074,25.988,24.895,25.253,17327800,0.0,0.0
2021-03-02,25.117,25.86,25.04,25.646,10928600,0.0,0.0
2021-03-03,25.561,25.851,25.202,25.458,10059700,0.0,0.0
2021-03-04,25.151,25.484,23.776,23.964,14448400,0.0,0.0
2021-03-05,24.161,25.424,24.007,25.398,13688900,0.0,0.0
2021-03-08,25.279,26.192,25.236,25.749,13142600,0.0,0.0
2021-03-09,25.812,26.259,25.649,25.864,10337000,0.194,0.0
2021-03-10,25.829,26.268,25.786,26.001,11820400,0.0,0.0
2021-03-11,26.096,26.19,25.752,26.07,10122500,0.0,0.0
2021-03-12,26.001,26.491,25.881,26.018,9478300,0.0,0.0
2021-03-15,26.001,26.474,25.846,26.457,12813700,0.0,0.0
2021-03-16,26.474,26.62,26.113,26.147,10605200,0.0,0.0
2021-03-17,26.027,26.457,26.001,26.414,12590100,0.0,0.0
2021-03-18,26.259,26.732,25.967,26.044,11022700,0.0,0.0
2021-03-19,25.812,26.053,25.503,25.846,49810500,0.0,0.0
2021-03-22,25.872,26.396,25.657,26.182,14955000,0.0,0.0
2021-03-23,26.07,26.268,25.297,25.417,10313100,0.0,0.0
2021-03-24,25.546,26.001,25.228,25.236,9073900,0.0,0.0
2021-03-25,25.013,25.795,24.893,25.683,9561200,0.0,0.0
2021-03-26,25.795,27.23,25.795,27.204,13195700,0.0,0.0
2021-03-29,27.144,27.445,26.646,26.697,9661500,0.0,0.0
2021-03-30,26.637,27.204,26.603,27.118,7219500,0.0,0.0
2021-03-31,27.153,27.599,27.153,27.281,8919000,0.0,0.0
2021-04-01,27.565,27.617,27.161,27.539,7866900,0.0,0.0
2021-04-05,27.771,28.029,27.281,27.892,6915200,0.0,0.0
2021-04-06,27.78,27.986,27.539,27.745,8973300,0.0,0.0
2021-04-07,27.668,28.072,27.625,27.737,6836800,0.0,0.0
2021-04-08,27.943,28.089,27.531,27.823,7066500,0.0,0.0
2021-04-09,27.823,28.347,27.788,28.338,6635300,0.0,0.0
2021-04-12,28.338,28.51,27.977,28.132,7861600,0.0,0.0
2021-04-13,28.158,28.433,27.788,28.39,9579700,0.0,0.0
2021-04-14,28.313,28.88,28.278,28.527,7798500,0.0,0.0
2021-04-15,28.777,29.06,28.605,28.888,7402600,0.0,0.0
2021-04-16,29.077,29.447,29.034,29.198,7281600,0.0,0.0
2021-04-19,29.043,29.249,28.871,28.957,7808600,0.0,0.0
2021-04-20,29.094,29.241,28.57,28.673,8219500,0.0,0.0
2021-04-21,28.588,29.223,28.527,29.129,6392100,0.0,0.0
2021-04-22,29.232,29.473,28.991,29.017,7579700,0.0,0.0
2021-04-23,29.103,29.739,28.991,29.576,6192800,0.0,0.0
2021-04-26,29.644,29.945,29.421,29.498,5311400,0.0,0.0
2021-04-27,29.541,29.816,29.455,29.584,6578900,0.0,0.0
2021-04-28,29.584,29.636,29.275,29.49,6245600,0.0,0.0
2021-04-29,29.748,29.962,29.395,29.816,7533400,0.0,0.0
2021-04-30,29.705,29.739,29.137,29.309,8807800,0.0,0.0
2021-05-03,29.498,29.765,29.309,29.627,6234900,0.0,0.0
2021-05-04,29.43,29.541,28.897,29.18,8884100,0.0,0.0
2021-05-05,29.421,29.808,29.421,29.601,5498700,0.0,0.0
2021-05-06,29.576,30.074,29.387,30.057,5583900,0.0,0.0
2021-05-07,30.065,30.581,29.911,30.564,6796400,0.0,0.0
2021-05-10,30.839,30.933,30.272,30.289,7745900,0.0,0.0
2021-05-11,29.662,29.73,28.562,28.862,11388800,0.0,0.0
2021-05-12,28.57,28.673,27.299,27.453,12679900,0.0,0.0
2021-05-13,27.496,28.055,27.445,27.831,10282600,0.0,0.0
2021-05-14,28.063,28.519,27.78,28.287,7289600,0.0,0.0
2021-05-17,28.132,28.467,27.823,28.39,8442400,0.0,0.0
2021-05-18,28.416,28.416,27.763,27.788,7568100,0.0,0.0
2021-05-19,27.281,27.385,26.826,27.324,10975200,0.0,0.0
2021-05-20,27.479,27.677,27.127,27.531,7495100,0.0,0.0
2021-05-21,27.72,27.874,27.178,27.204,8679900,0.0,0.0
2021-05-24,28.261,28.261,27.599,27.763,8591600,0.0,0.0
2021-05-25,27.926,28.184,27.333,27.376,9366000,0.0,0.0
2021-05-26,27.453,27.66,27.299,27.642,10337500,0.0,0.0
2021-05-27,27.866,27.943,27.359,27.582,24469000,0.0,0.0
2021-05-28,26.173,26.285,24.979,25.116,36879400,0.0,0.0
2021-06-01,25.537,25.752,25.245,25.657,15438700,0.0,0.0
2021-06-02,25.623,25.932,25.52,25.589,11186100,0.0,0.0
2021-06-03,25.434,25.855,25.408,25.718,8983200,0.0,0.0
2021-06-04,25.821,26.474,25.821,26.319,11233700,0.0,0.0
2021-06-07,26.465,26.542,25.967,26.25,9071500,0.0,0.0
2021-06-08,26.358,26.453,25.873,26.306,10084900,0.194,0.0
2021-06-09,26.461,26.461,25.839,25.986,12472800,0.0,0.0
2021-06-10,26.236,26.332,25.882,25.917,7948000,0.0,0.0
2021-06-11,25.813,26.115,25.813,26.012,11422000,0.0,0.0
2021-06-14,25.977,26.046,25.207,25.415,12610900,0.0,0.0
2021-06-15,25.476,25.709,25.458,25.588,8406000,0.0,0.0
2021-06-16,25.346,25.562,25.026,25.104,12431900,0.0,0.0
2021-06-17,25.156,25.294,24.317,24.766,12545500,0.0,0.0
2021-06-18,24.325,24.853,24.23,24.792,25007000,0.0,0.0
2021-06-21,24.991,25.493,24.939,25.259,9318400,0.0,0.0
2021-06-22,25.277,25.311,24.887,25.199,8631800,0.0,0.0
2021-06-23,25.233,25.519,25.043,25.251,7914000,0.0,0.0
2021-06-24,25.51,25.519,25.173,25.484,6270700,0.0,0.0
2021-06-25,25.424,25.873,25.398,25.692,17050100,0.0,0.0
2021-06-28,25.735,25.968,25.631,25.778,6570000,0.0,0.0
2021-06-29,25.899,26.219,25.761,26.064,7779100,0.0,0.0
2021-06-30,26.055,26.185,25.839,26.107,7129200,0.0,0.0
2021-07-01,26.167,26.349,26.055,26.245,7606500,0.0,0.0
2021-07-02,26.392,26.643,26.245,26.548,6294700,0.0,0.0
2021-07-06,26.444,26.505,25.873,26.098,7533400,0.0,0.0
2021-07-07,26.193,26.375,25.968,26.185,7349900,0.0,0.0
2021-07-08,25.718,26.107,25.476,25.873,6996800,0.0,0.0
2021-07-09,26.159,26.349,25.951,25.977,10959100,0.0,0.0
2021-07-12,25.856,25.882,24.758,25.259,14636600,0.0,0.0
2021-07-13,25.112,25.138,24.351,24.377,13290500,0.0,0.0
2021-07-14,24.602,24.948,24.481,24.723,7022000,0.0,0.0
2021-07-15,24.559,24.637,24.066,24.299,10203100,0.0,0.0
2021-07-16,24.395,24.533,23.746,23.798,7143000,0.0,0.0
2021-07-19,23.452,24.04,23.27,23.858,12621200,0.0,0.0
2021-07-20,23.988,24.792,23.988,24.395,13161300,0.0,0.0
2021-07-21,24.602,24.766,24.274,24.663,11177700,0.0,0.0
2021-07-22,24.723,24.766,23.971,24.04,8836700,0.0,0.0
2021-07-23,24.187,24.568,24.135,24.386,8394700,0.0,0.0
2021-07-26,24.516,24.913,24.516,24.628,5687600,0.0,0.0
2021-07-27,24.343,24.568,24.083,24.559,9027000,0.0,0.0
2021-07-28,24.619,24.792,24.351,24.619,5932900,0.0,0.0
2021-07-29,24.792,25.06,24.732,24.887,6496400,0.0,0.0
2021-07-30,24.628,25.06,24.498,24.965,6815000,0.0,0.0
2021-08-02,25.121,25.493,25.009,25.199,8016500,0.0,0.0
2021-08-03,25.337,25.64,25.173,25.536,8118100,0.0,0.0
2021-08-04,25.294,25.579,25.121,25.138,6062600,0.0,0.0
2021-08-05,25.32,25.389,25.095,25.277,4855100,0.0,0.0
2021-08-06,25.311,25.674,25.277,25.354,5730800,0.0,0.0
2021-08-09,25.337,25.562,25.268,25.354,5828400,0.0,0.0
2021-08-10,25.424,25.891,25.389,25.709,7458700,0.0,0.0
2021-08-11,25.7,26.271,25.579,26.029,5644800,0.0,0.0
2021-08-12,26.064,26.358,25.968,26.288,5329400,0.0,0.0
2021-08-13,26.055,26.081,25.06,25.086,11393300,0.0,0.0
2021-08-16,25.009,25.536,24.758,25.458,7672800,0.0,0.0
2021-08-17,25.32,25.337,24.576,24.801,8946000,0.0,0.0
2021-08-18,24.421,24.905,24.325,24.403,8190300,0.0,0.0
2021-08-19,24.152,24.317,23.824,24.023,9137800,0.0,0.0
2021-08-20,24.092,24.516,24.075,24.403,7878800,0.0,0.0
2021-08-23,24.593,24.792,24.421,24.697,6733600,0.0,0.0
2021-08-24,24.784,25.069,24.645,24.991,6974000,0.0,0.0
2021-08-25,25.017,25.718,24.957,25.415,11460300,0.0,0.0
2021-08-26,25.597,25.623,25.043,25.164,12504100,0.0,0.0
2021-08-27,24.031,25.164,23.789,25.009,23469000,0.0,0.0
2021-08-30,25.199,26.141,25.06,25.718,13430400,0.0,0.0
2021-08-31,25.804,26.254,25.648,25.718,14276400,0.0,0.0
2021-09-01,25.674,25.77,25.19,25.268,11839800,0.0,0.0
2021-09-02,25.406,25.726,25.32,25.597,8280900,0.0,0.0
2021-09-03,25.519,25.968,25.467,25.821,8119600,0.0,0.0
2021-09-07,25.677,25.747,24.928,24.937,11345800,0.194,0.0
2021-09-08,24.85,24.911,24.389,24.537,9890000,0.0,0.0
2021-09-09,24.484,24.824,24.267,24.554,7907700,0.0,0.0
2021-09-10,24.711,24.876,24.354,24.371,7346300,0.0,0.0
2021-09-13,24.554,24.78,24.476,24.702,8211300,0.0,0.0
2021-09-14,24.78,24.78,23.927,23.988,6591300,0.0,0.0
2021-09-15,23.98,24.441,23.832,24.328,7104500,0.0,0.0
2021-09-16,24.337,24.537,24.223,24.406,6107400,0.0,0.0
2021-09-17,24.232,24.328,23.901,24.093,13268800,0.0,0.0
2021-09-20,23.553,23.762,23.336,23.71,8460700,0.0,0.0
2021-09-21,23.927,23.945,23.301,23.353,8719100,0.0,0.0
2021-09-22,23.719,24.171,23.666,24.014,7844300,0.0,0.0
2021-09-23,24.171,24.572,24.119,24.354,6323200,0.0,0.0
2021-09-24,24.232,24.537,24.197,24.276,4292900,0.0,0.0
2021-09-27,24.241,25.224,24.241,24.989,8797800,0.0,0.0
2021-09-28,24.885,25.712,24.763,24.876,11729800,0.0,0.0
2021-09-29,23.997,24.371,23.649,23.771,11513300,0.0,0.0
2021-09-30,24.058,24.441,23.675,23.814,10304100,0.0,0.0
2021-10-01,23.962,24.598,23.806,24.432,7473400,0.0,0.0
2021-10-04,24.336,24.841,24.328,24.441,7881600,0.0,0.0
2021-10-05,24.615,24.807,24.319,24.632,6966900,0.0,0.0
2021-10-06,24.293,24.493,23.84,24.154,8765000,0.0,0.0
2021-10-07,24.337,24.711,24.293,24.415,7714800,0.0,0.0
2021-10-08,24.632,24.702,24.206,24.276,7211700,0.0,0.0
2021-10-11,24.345,24.458,24.014,24.093,7319100,0.0,0.0
2021-10-12,24.093,24.215,23.022,23.109,15261700,0.0,0.0
2021-10-13,23.022,23.214,22.726,23.048,12821900,0.0,0.0
2021-10-14,23.309,24.032,23.231,23.927,7555300,0.0,0.0
2021-10-15,24.041,24.911,24.032,24.615,14068400,0.0,0.0
2021-10-18,24.45,25.181,24.45,24.894,8972100,0.0,0.0
2021-10-19,24.981,25.303,24.911,25.12,8696400,0.0,0.0
2021-10-20,25.224,25.503,24.807,24.885,11236500,0.0,0.0
2021-10-21,25.633,26.808,25.52,26.608,21188500,0.0,0.0
2021-10-22,26.53,26.983,26.382,26.521,11161000,0.0,0.0
2021-10-25,26.852,26.965,26.33,26.66,7640300,0.0,0.0
2021-10-26,26.765,26.791,26.103,26.234,8680700,0.0,0.0
2021-10-27,26.278,26.382,25.807,25.851,7504800,0.0,0.0
2021-10-28,26.051,26.582,25.982,26.504,7023000,0.0,0.0
2021-10-29,26.347,26.704,26.199,26.399,7772500,0.0,0.0
2021-11-01,26.478,27.209,26.425,27.2,8312500,0.0,0.0
2021-11-02,27.2,27.531,26.765,26.991,8487500,0.0,0.0
2021-11-03,26.895,27.313,26.765,27.2,6253200,0.0,0.0
2021-11-04,27.235,27.548,27.078,27.27,5267000,0.0,0.0
2021-11-05,27.496,27.888,27.418,27.809,8504100,0.0,0.0
2021-11-08,27.766,28.097,27.435,27.505,7662000,0.0,0.0
2021-11-09,27.487,27.949,27.444,27.653,4536900,0.0,0.0
2021-11-10,27.583,27.975,27.322,27.435,6744800,0.0,0.0
2021-11-11,27.505,27.914,27.453,27.583,4589900,0.0,0.0
2021-11-12,27.566,27.792,27.348,27.696,6016700,0.0,0.0
2021-11-15,27.783,27.879,27.183,27.287,7091100,0.0,0.0
2021-11-16,27.313,27.574,27.165,27.165,5973300,0.0,0.0
2021-11-17,27.165,27.261,26.852,26.922,6997200,0.0,0.0
2021-11-18,27.07,27.392,26.669,27.339,6979300,0.0,0.0
2021-11-19,27.383,27.67,27.174,27.374,7931600,0.0,0.0
2021-11-22,27.505,28.349,27.348,27.792,10940100,0.0,0.0
2021-11-23,27.896,28.314,27.714,28.018,13042700,0.0,0.0
2021-11-24,29.594,31.517,29.594,30.847,34001100,0.0,0.0
2021-11-26,30.16,30.673,29.942,30.099,9289800,0.0,0.0
2021-11-29,30.264,31.413,30.168,31.274,16670700,0.0,0.0
2021-11-30,30.96,31.3,30.403,30.708,20479200,0.0,0.0
2021-12-01,31.326,33.406,31.047,31.735,24511000,0.0,0.0
2021-12-02,31.726,33.31,31.604,32.762,18331200,0.0,0.0
2021-12-03,32.954,33.502,32.327,32.684,16219000,0.0,0.0
2021-12-06,32.901,33.267,32.135,32.144,12219500,0.0,0.0
2021-12-07,32.687,33.038,32.407,32.679,10699300,0.25,0.0
2021-12-08,32.828,32.906,32.109,32.17,10980600,0.0,0.0
2021-12-09,31.548,31.978,31.382,31.68,14452800,0.0,0.0
2021-12-10,31.96,32.293,31.531,31.925,9650500,0.0,0.0
2021-12-13,31.811,31.899,30.882,30.917,10614700,0.0,0.0
2021-12-14,30.707,31.434,30.523,31.198,11187100,0.0,0.0
2021-12-15,31.32,31.82,30.97,31.776,9127000,0.0,0.0
2021-12-16,31.864,32.451,31.688,32.162,12380000,0.0,0.0
2021-12-17,31.986,32.679,31.969,32.048,30029500,0.0,0.0
2021-12-20,31.627,31.715,31.18,31.662,9298300,0.0,0.0
2021-12-21,32.039,32.477,31.811,32.442,9113800,0.0,0.0
2021-12-22,32.346,32.731,31.951,32.67,6947900,0.0,0.0
2021-12-23,32.547,33.336,32.53,32.994,6620900,0.0,0.0
2021-12-27,32.889,33.467,32.889,33.388,5805700,0.0,0.0
2021-12-28,33.432,33.634,33.073,33.257,5220100,0.0,0.0
2021-12-29,33.152,33.66,33.134,33.283,4626800,0.0,0.0
2021-12-30,33.388,33.485,33.029,33.082,4284700,0.0,0.0
2021-12-31,33.117,33.38,32.977,33.012,4878200,0.0,0.0
2022-01-03,33.047,33.45,32.941,33.318,7054400,0.0,0.0
2022-01-04,33.695,34.607,33.643,34.352,9633700,0.0,0.0
2022-01-05,34.379,34.747,34.054,34.063,10956200,0.0,0.0
2022-01-06,33.827,34.142,33.45,33.897,7976400,0.0,0.0
2022-01-07,34.089,34.195,33.651,33.87,7221100,0.0,0.0
2022-01-10,33.818,34.16,33.283,34.142,10272400,0.0,0.0
2022-01-11,34.168,34.352,33.879,34.344,8085400,0.0,0.0
2022-01-12,34.501,34.747,34.098,34.168,9091800,0.0,0.0
2022-01-13,34.309,34.475,33.87,33.914,9313900,0.0,0.0
2022-01-14,33.45,33.756,33.266,33.669,8535700,0.0,0.0
2022-01-18,33.31,33.599,32.898,32.977,8175300,0.0,0.0
2022-01-19,33.108,33.327,32.03,32.074,7245900,0.0,0.0
2022-01-20,32.162,32.635,31.574,31.645,9943700,0.0,0.0
2022-01-21,31.548,31.636,30.488,30.549,10246500,0.0,0.0
2022-01-24,30.058,31.241,29.927,31.215,13039500,0.0,0.0
2022-01-25,30.637,31.014,29.454,30.654,12091600,0.0,0.0
2022-01-26,31.276,31.723,30.532,30.873,10823200,0.0,0.0
2022-01-27,31.548,31.951,30.663,30.856,9649500,0.0,0.0
2022-01-28,30.838,31.837,30.593,31.811,9466600,0.0,0.0
2022-01-31,31.653,32.258,31.478,32.188,11087300,0.0,0.0
2022-02-01,32.302,32.845,32.188,32.828,10772400,0.0,0.0
2022-02-02,32.889,33.502,32.889,33.441,11126400,0.0,0.0
2022-02-03,33.187,33.686,33.012,33.055,6767900,0.0,0.0
2022-02-04,32.854,33.292,32.433,32.95,7085700,0.0,0.0
2022-02-07,32.898,33.073,32.556,32.854,7718100,0.0,0.0
2022-02-08,32.863,33.388,32.644,33.301,5903300,0.0,0.0
2022-02-09,33.45,33.739,33.126,33.651,8570300,0.0,0.0
2022-02-10,33.301,34.238,33.213,33.397,8800300,0.0,0.0
2022-02-11,33.397,33.651,32.53,32.714,6820400,0.0,0.0
2022-02-14,32.652,32.696,31.592,31.995,9510100,0.0,0.0
2022-02-15,32.337,32.775,32.188,32.749,8162700,0.0,0.0
2022-02-16,32.486,33.345,32.486,33.204,6762800,0.0,0.0
2022-02-17,32.801,33.082,31.89,31.916,7633700,0.0,0.0
2022-02-18,31.934,32.223,31.539,31.723,9601600,0.0,0.0
2022-02-22,31.592,31.741,30.339,30.838,10025700,0.0,0.0
2022-02-23,31.127,31.259,30.137,30.269,9701200,0.0,0.0
2022-02-24,29.226,30.304,28.954,30.26,12863700,0.0,0.0
2022-02-25,29.795,30.4,29.121,30.19,13405800,0.0,0.0
2022-02-28,30.05,30.383,29.384,30.111,19162900,0.0,0.0
2022-03-01,29.979,30.935,29.541,29.857,21951600,0.0,0.0
2022-03-02,30.532,32.065,30.479,31.82,21211300,0.0,0.0
2022-03-03,31.837,32.24,31.557,32.091,16730100,0.0,0.0
2022-03-04,31.829,31.995,31.224,31.855,14369300,0.0,0.0
2022-03-07,31.592,31.706,30.777,31.25,17613100,0.0,0.0
2022-03-08,31.374,32.309,31.162,31.444,23796900,0.25,0.0
2022-03-09,32.124,32.3,31.409,31.815,17680800,0.0,0.0
2022-03-10,31.506,31.921,30.968,31.903,15985500,0.0,0.0
2022-03-11,31.956,32.433,31.294,32.027,13238300,0.0,0.0
2022-03-14,31.744,32.265,29.785,30.094,19428100,0.0,0.0
2022-03-15,30.015,31.056,29.882,30.765,15717100,0.0,0.0
2022-03-16,31.127,31.612,30.685,31.603,16783500,0.0,0.0
2022-03-17,31.241,31.268,29.776,30.438,20448300,0.0,0.0
2022-03-18,30.685,33.174,30.147,32.733,60910300,0.0,0.0
2022-03-21,32.565,33.315,32.406,33.13,22773800,0.0,0.0
2022-03-22,33.509,34.004,32.998,33.739,17128500,0.0,0.0
2022-03-23,33.448,34.242,33.289,33.298,15259100,0.0,0.0
2022-03-24,33.404,34.198,33.351,34.004,10670700,0.0,0.0
2022-03-25,33.898,35.16,33.898,35.16,13385900,0.0,0.0
2022-03-28,33.854,34.498,33.174,34.198,19321400,0.0,0.0
2022-03-29,34.568,35.186,34.136,35.054,10244400,0.0,0.0
2022-03-30,35.063,35.627,34.189,34.277,12195600,0.0,0.0
2022-03-31,32.627,32.733,31.603,32.036,27041100,0.0,0.0
2022-04-01,31.886,32.3,30.88,31.418,20832400,0.0,0.0
2022-04-04,31.577,32.371,31.533,32.336,18454100,0.0,0.0
2022-04-05,31.983,32.433,31.621,31.771,10609500,0.0,0.0
2022-04-06,31.374,31.541,30.421,30.809,17612900,0.0,0.0
2022-04-07,34.445,36.598,34.154,35.354,94455200,0.0,0.0
2022-04-08,34.516,35.451,33.783,34.092,33288000,0.0,0.0
2022-04-11,33.924,34.613,33.554,33.704,15432000,0.0,0.0
2022-04-12,34.004,34.895,33.315,33.439,13858500,0.0,0.0
2022-04-13,33.289,33.712,33.262,33.483,10026000,0.0,0.0
2022-04-14,33.492,33.615,33.051,33.068,9556100,0.0,0.0
2022-04-18,33.13,34.136,33.121,33.915,12644600,0.0,0.0
2022-04-19,33.951,34.304,33.748,34.145,8618700,0.0,0.0
2022-04-20,34.41,35.107,34.41,34.754,11075100,0.0,0.0
2022-04-21,34.63,34.869,33.73,33.792,9499600,0.0,0.0
2022-04-22,33.642,33.642,32.433,32.468,9247400,0.0,0.0
2022-04-25,32.3,32.698,31.965,32.653,9913100,0.0,0.0
2022-04-26,32.459,32.874,32.062,32.071,10588700,0.0,0.0
2022-04-27,32.124,32.795,31.85,32.168,9387700,0.0,0.0
2022-04-28,32.627,33.465,32.318,33.165,7618600,0.0,0.0
2022-04-29,32.971,33.721,32.265,32.327,9967800,0.0,0.0
2022-05-02,32.318,32.715,31.78,32.706,9426300,0.0,0.0
2022-05-03,32.609,33.677,32.547,33.465,7708000,0.0,0.0
2022-05-04,33.642,34.877,33.218,34.763,10158100,0.0,0.0
2022-05-05,34.357,34.507,33.103,33.456,8273800,0.0,0.0
2022-05-06,32.962,33.227,32.053,32.733,10110900,0.0,0.0
2022-05-09,31.912,32.848,31.886,32.662,9976200,0.0,0.0
2022-05-10,33.412,34.224,33.024,33.13,14516000,0.0,0.0
2022-05-11,32.803,33.298,31.586,31.647,10103900,0.0,0.0
2022-05-12,31.4,32.097,30.888,31.63,11518600,0.0,0.0
2022-05-13,31.894,32.645,31.744,32.459,8827600,0.0,0.0
2022-05-16,32.556,33.404,32.15,33.103,8442000,0.0,0.0
2022-05-17,33.871,35.045,33.712,34.966,13583600,0.0,0.0
2022-05-18,34.418,34.436,32.397,32.521,13234000,0.0,0.0
2022-05-19,32.097,32.327,30.95,31.533,13848600,0.0,0.0
2022-05-20,31.559,31.621,29.52,30.579,14521600,0.0,0.0
2022-05-23,30.685,31.003,30.156,30.941,12741000,0.0,0.0
2022-05-24,30.685,30.774,29.909,30.685,9615200,0.0,0.0
2022-05-25,30.474,31.833,30.35,31.391,11468100,0.0,0.0
2022-05-26,31.533,32.618,31.347,32.45,10805200,0.0,0.0
2022-05-27,33.536,34.542,33.536,34.198,14840200,0.0,0.0
2022-05-31,34.145,34.869,33.765,34.277,26899500,0.0,0.0
2022-06-01,35.089,35.998,34.463,35.601,19330000,0.0,0.0
2022-06-02,35.222,35.477,34.604,35.204,12330500,0.0,0.0
2022-06-03,34.727,35.548,34.657,35.133,6884600,0.0,0.0
2022-06-06,35.363,35.822,34.666,34.877,8041200,0.0,0.0
2022-06-07,34.531,35.055,34.265,34.957,6560200,0.25,0.0
2022-06-08,34.646,34.646,33.616,33.705,10885400,0.0,0.0
2022-06-09,33.607,33.856,32.559,32.568,8047700,0.0,0.0
2022-06-10,31.875,32.177,31.307,31.334,9522500,0.0,0.0
2022-06-13,30.552,30.801,29.842,29.984,12114900,0.0,0.0
2022-06-14,30.108,30.312,29.628,29.975,10769300,0.0,0.0
2022-06-15,30.428,31.032,30.081,30.561,12683600,0.0,0.0
2022-06-16,29.886,29.904,28.696,29.051,13398000,0.0,0.0
2022-06-17,29.202,30.028,28.98,29.797,20542300,0.0,0.0
2022-06-21,30.605,30.987,30.259,30.454,11277200,0.0,0.0
2022-06-22,29.913,30.303,29.673,29.966,10701700,0.0,0.0
2022-06-23,30.117,30.241,29.682,30.081,7334100,0.0,0.0
2022-06-24,30.428,31.316,30.383,31.289,10532800,0.0,0.0
2022-06-27,31.476,31.751,31.218,31.405,5804500,0.0,0.0
2022-06-28,31.449,31.707,30.357,30.588,7226000,0.0,0.0
2022-06-29,30.499,30.525,29.699,29.85,5989000,0.0,0.0
2022-06-30,29.264,29.664,28.962,29.113,10878700,0.0,0.0
2022-07-01,29.016,29.193,27.959,28.305,12193600,0.0,0.0
2022-07-05,27.452,28.03,26.653,28.012,13971000,0.0,0.0
2022-07-06,28.012,28.154,27.319,27.683,8306000,0.0,0.0
2022-07-07,28.11,28.421,27.941,28.225,7022200,0.0,0.0
2022-07-08,28.349,28.794,28.03,28.518,6584700,0.0,0.0
2022-07-11,28.03,28.27,27.781,27.888,5855500,0.0,0.0
2022-07-12,27.932,28.367,27.586,27.825,9769200,0.0,0.0
2022-07-13,27.319,27.888,27.097,27.586,7313000,0.0,0.0
2022-07-14,27.106,27.781,26.875,27.692,7471600,0.0,0.0
2022-07-15,28.074,28.181,27.817,28.119,7103600,0.0,0.0
2022-07-18,28.412,28.776,27.861,27.976,7539600,0.0,0.0
2022-07-19,28.385,29.211,28.358,29.158,8753800,0.0,0.0
2022-07-20,29.22,29.726,28.927,29.255,5546800,0.0,0.0
2022-07-21,29.149,29.771,28.9,29.717,6927700,0.0,0.0
2022-07-22,29.486,29.815,28.696,28.838,7558900,0.0,0.0
2022-07-25,28.989,29.069,28.598,28.953,4482300,0.0,0.0
2022-07-26,28.891,28.998,28.314,28.376,5908200,0.0,0.0
2022-07-27,28.589,29.158,28.287,28.971,6991000,0.0,0.0
2022-07-28,29.016,29.504,28.687,29.211,4713500,0.0,0.0
2022-07-29,29.309,29.682,28.873,29.655,8459200,0.0,0.0
2022-08-01,29.353,30.046,29.318,29.904,6400700,0.0,0.0
2022-08-02,29.584,29.584,28.811,29.078,5776100,0.0,0.0
